name,rating,user_ratings_total,types,address,latitude,longitude,cluster
파리바게뜨 대전로데오,3.1,9.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 탄방동 749,36.3463847,127.3880748,6
뚜레쥬르(로데오점),3.8,8.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 탄방동 701,36.3465146,127.3863751,6
파리바게뜨 대전월평점,4.1,111.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 월평동 265,36.36198359999999,127.3769725,6
파리바게뜨 대전탄방,3.8,12.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 탄방동 1026,36.3464404,127.3942131,6
파리바게트롯데점,5.0,2.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 괴정동 423-4,36.3398855,127.390658,6
파리바게뜨 삼천점,4.3,4.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1819,36.3509954,127.3974071,6
파리바게뜨 대전황실,4.0,6.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 월평동 302,36.3600223,127.3719282,6
파리바게뜨 국화동성,3.8,9.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1809,36.355483,127.399086,6
성심당 롯데백화점대전점,4.5,1752.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 괴정동 423-1,36.34036529999999,127.3901764,6
파리바게뜨 계룡사옥점,1.0,1.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 월평동 861,36.35595989999999,127.364185,6
뚜레쥬르 대전월평다모아,4.1,30.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 월평동 311,36.3626879,127.3676596,6
파리바게뜨 대전만년,3.7,51.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 만년동 1-2,36.3675208,127.3762698,6
던킨도너츠 대전선병원점,3.6,5.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 중구 목동 10-7,36.3359503,127.4102851,3
뚜레쥬르 대전중촌,4.3,8.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 중구 중촌동 412-6,36.3361771,127.4114044,1
파리바게뜨 대전중촌1호,4.2,37.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 중구 목동 8-19,36.33528370000001,127.4120295,1
가슴사랑크리닉,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1179,36.3510023,127.3822552,6
파파호두 대전둔산점,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1413,36.3509675,127.3871025,6
하레하레더오페라점,4.5,4.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 탄방동 587,36.34837150000001,127.3837018,6
허니테이블,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1417,36.3502873,127.3872555,6
파티세리러츠,5.0,1.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1181,36.3507211,127.3816972,6
mr.croffle,5.0,2.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1423,36.3493115,127.3870973,6
빵사부식빵공방시청점,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1423,36.3492852,127.3870962,6
온더케익ONTHECAKE,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1412,36.3515672,127.387114,6
더쥬,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 탄방동 590,36.3481918,127.3861801,6
왕가탕후루 대전시청점,1.0,1.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1453,36.3509397,127.388158,6
롤라리틀베이커리,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1186,36.3507249,127.3805159,6
BINGO 빙고케이크,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1457,36.3514292,127.3886113,6
도넛와이엘랜드,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1398,36.35328309999999,127.3870994,6
코리아팥빵,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1546-1,36.349152,127.3886221,6
삼천제빵,4.1,50.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1397,36.3532794,127.3874359,6
Bakery Coffee,4.0,1.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1397,36.3533046,127.3874247,6
배배꼬 대전시청점,4.5,2.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1432,36.3496141,127.3890188,6
템스,4.0,2.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1248,36.3469566,127.3825935,6
다람당,5.0,2.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1358,36.35260780000001,127.3805328,6
파리바게뜨 대전시청점,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1488,36.35064150000001,127.3893982,6
반갑다과자점,5.0,1.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1203,36.3495719,127.3796083,6
파리바게뜨둔산녹원점,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1204,36.347719,127.3806657,6
마듀,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1483,36.3523562,127.3894356,6
아라미,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1166,36.3508096,127.3786269,6
오페라팡스,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1196,36.3499952,127.3785756,6
뚜레쥬르 대전둔산법원점,4.0,2.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1391,36.3532991,127.38954,6
하레하레 갤러리아 타임월드점,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1036,36.3522066,127.3785343,6
노티드 대전 갤러리아,4.0,16.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1034,36.3526325,127.3787372,6
파리바게뜨 대전중리점,3.7,7.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 중리동 369-16,36.3662441,127.4252651,4
파리바게뜨대덕제일,4.0,94.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 법동 282-5,36.3707482,127.4279706,4
육일제과,2.7,3.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 중리동 372-24,36.3649387,127.4260706,4
뚜레쥬르 대전한숲,2.7,6.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 중리동 245-38,36.3556621,127.4287095,4
파리바게뜨선비점,4.1,60.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 송촌동 445-4,36.3669318,127.4383414,4
던킨도너츠,4.1,98.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 유성구 전민동 325-2,36.3993786,127.4040996,2
크라운베이커리(전민점),4.3,3.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 유성구 전민동 464-1,36.3998786,127.4068771,2
파리바게뜨 대전전민점,4.4,19.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 유성구 전민동 307-5,36.3993939,127.4031908,2
파리바게뜨 한남대,3.8,206.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 동구 홍도동 102-19,36.3513848,127.4268765,4
뚜레쥬르엑스포점,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 유성구 전민동 466-3,36.3999341,127.4057661,2
천성호두과자,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 대화동 39-1,36.3668126,127.4131339,2
솔로몬베이커리,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 대화동 37-12,36.36754929999999,127.4157104,2
이용민과자점,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 대화동 238-5,36.36432200000001,127.4110298,6
행복베이커리,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 대화동 283-7,36.3631052,127.4039061,6
하람케이크,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 법동 389,36.3748963,127.4265973,4
벌꾸과자점,3.4,14.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 법동 281,36.3727989,127.4266259,4
디아베이커리,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 법동 448,36.3676244,127.4249468,4
데쎄르베이커리,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 오정동 55-5,36.3604353,127.4142136,6
미스터베이커리,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 법동 281,36.3731079,127.427269,4
내가잘가는빵집,4.3,4.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 읍내동 54,36.3789092,127.4262091,2
화이트베이커리,5.0,2.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 읍내동 54,36.378937,127.4262369,2
신라당제과점,4.7,7.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 법동 284-6,36.3695717,127.4269606,4
구워담다,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 오정동 61-9,36.3588223,127.4118891,6
오병이어베리커리,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 중리동 369-4,36.365883,127.4257373,4
레프쿠헨과자점,3.0,1.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 중리동 442-3,36.3608835,127.4209323,4
던킨도너츠,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 법동 285-3,36.36828589999999,127.4287207,4
프랑블랑케이크,4.7,20.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 오정동 65-14,36.3577513,127.4140142,6
돌체도너츠법동점,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 법동 440-4,36.3728041,127.4300796,4
플라워케이크랩모두,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 909,36.3590963,127.3972269,6
대전광역시대전대덕구중리동뚜레쥬르,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 중리동 160-6,36.36140779999999,127.425497,4
뚜레쥬르 대전상록,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 908,36.3612719,127.3932683,6
맛샘방베이커리,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 법동 199-12,36.36677189999999,127.4316811,4
샤롯트베이커리,3.8,5.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 중리동 197-1,36.3606614,127.4274317,4
케익이피다,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1805,36.3564556,127.3981108,6
쌍마제과,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 중리동 238-13,36.358134,127.4266263,4
던킨한남대점,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 중리동 250-1,36.3580739,127.4272098,4
빵과사람들,4.5,4.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 중리동 110-7,36.36220369999999,127.4325449,4
심봉사도로케 한남대점,5.0,1.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 중리동 248-1,36.3570663,127.4273549,4
구뜨과자점,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 서구 둔산동 1809,36.35408410000001,127.3973402,6
라이트앤솔트,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 중리동 241-14,36.3565991,127.4271181,4
미솜베이킹,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 중리동 253-4,36.35820439999999,127.4296212,4
던킨송촌점,,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 대덕구 송촌동 449-2,36.3660702,127.4367769,4
크라운베이커리 와동점,,,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",대전 대덕구 와동 372-7,36.4008232,127.4230699,2
크라운베이커리(전민점),4.3,3.0,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",대전 유성구 전민동 464-1,36.3998786,127.4068771,2
뚜레쥬르엑스포점,,,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",대전 유성구 전민동 466-3,36.3999341,127.4057661,2
던킨도너츠,4.1,98.0,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",대전 유성구 전민동 325-2,36.3993786,127.4040996,2
파리바게뜨 대전전민점,4.4,19.0,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",대전 유성구 전민동 307-5,36.3993939,127.4031908,2
파리바게뜨대덕제일,4.0,94.0,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",대전 대덕구 법동 282-5,36.3707482,127.4279706,4
달배기 꽈배기 와동점,5.0,2.0,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",대전 대덕구 와동 369-1,36.4012713,127.4236387,2
바네뜨베이커리,,,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",대전 대덕구 신대동 216,36.3994067,127.4227922,2
화이트베이커리,5.0,2.0,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",대전 대덕구 읍내동 54,36.378937,127.4262369,2
내가잘가는빵집,4.3,4.0,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",대전 대덕구 읍내동 54,36.3789092,127.4262091,2
르구떼브레드,5.0,10.0,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",대전 유성구 문지동 643-2,36.3961281,127.4088299,2
홀리스피릿,,,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",대전 유성구 전민동 464-1,36.3999648,127.40791,2
쉬즈베이글 문지점,4.2,5.0,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",대전 유성구 문지동 636-7,36.3948587,127.4067977,2
오르엔쿠잉,4.7,3.0,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",대전 유성구 문지동 650-5,36.39404069999999,127.4067967,2
하람케이크,,,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",대전 대덕구 법동 389,36.3748963,127.4265973,4
독일베이커리,,,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",대전 유성구 전민동 466-3,36.3999585,127.4056852,2
일랑일랑,5.0,1.0,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",대전 유성구 전민동 466-3,36.3999585,127.4056852,2
버터버니 쿠키앤커피,5.0,1.0,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",대전 유성구 전민동 385-2,36.39761710000001,127.4045715,2
르네상스,,,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",대전 유성구 전민동 325-17,36.3979066,127.4045718,2
돌체도너츠법동점,,,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",대전 대덕구 법동 440-4,36.3728041,127.4300796,4
쿠키벨리 (CookieBelly),,,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",대전 유성구 전민동 370-6,36.3973135,127.4038382,2
